number,date,close_index
6752,2014-05-07,21746.259766
6753,2014-05-08,21837.119141
6754,2014-05-09,21862.990234
6755,2014-05-12,22261.609375
6756,2014-05-13,22352.380859
6757,2014-05-14,22582.769531
6758,2014-05-15,22730.859375
6759,2014-05-16,22712.910156
6760,2014-05-19,22704.500000
6761,2014-05-20,22834.679688
6762,2014-05-21,22836.519531
6763,2014-05-22,22953.759766
6764,2014-05-23,22965.859375
6765,2014-05-26,22963.179688
6766,2014-05-27,22944.300781
6767,2014-05-28,23080.029297
6768,2014-05-29,23010.140625
6769,2014-05-30,23081.650391
6770,2014-06-03,23291.039063
6771,2014-06-04,23151.710938
6772,2014-06-05,23109.660156
6773,2014-06-06,22951.000000
6774,2014-06-09,23117.470703
6775,2014-06-10,23315.740234
6776,2014-06-11,23257.289063
6777,2014-06-12,23175.019531
6778,2014-06-13,23319.169922
6779,2014-06-16,23300.669922
6780,2014-06-17,23203.589844
6781,2014-06-18,23181.720703
6782,2014-06-19,23167.730469
6783,2014-06-20,23194.060547
6784,2014-06-23,22804.810547
6785,2014-06-24,22880.640625
6786,2014-06-25,22866.699219
6787,2014-06-26,23197.830078
6788,2014-06-27,23221.519531
6789,2014-06-30,23190.720703
6790,2014-07-02,23549.619141
6791,2014-07-03,23531.439453
6792,2014-07-04,23546.359375
6793,2014-07-07,23540.919922
6794,2014-07-08,23541.380859
6795,2014-07-09,23176.070313
6796,2014-07-10,23238.990234
6797,2014-07-11,23233.449219
6798,2014-07-14,23346.669922
6799,2014-07-15,23459.960938
6800,2014-07-16,23523.279297
6801,2014-07-17,23520.869141
6802,2014-07-18,23454.789063
6803,2014-07-21,23387.140625
6804,2014-07-22,23782.109375
6805,2014-07-23,23971.869141
6806,2014-07-24,24141.500000
6807,2014-07-25,24216.009766
6808,2014-07-28,24428.630859
6809,2014-07-29,24640.529297
6810,2014-07-30,24732.210938
6811,2014-07-31,24756.849609
6812,2014-08-01,24532.429688
6813,2014-08-04,24600.080078
6814,2014-08-05,24648.259766
6815,2014-08-06,24584.130859
6816,2014-08-07,24387.560547
6817,2014-08-08,24331.410156
6818,2014-08-11,24646.019531
6819,2014-08-12,24689.410156
6820,2014-08-13,24890.339844
6821,2014-08-14,24801.359375
6822,2014-08-15,24954.939453
6823,2014-08-18,24955.460938
6824,2014-08-19,25122.949219
6825,2014-08-20,25159.759766
6826,2014-08-21,24994.099609
6827,2014-08-22,25112.230469
6828,2014-08-25,25166.910156
6829,2014-08-26,25074.500000
6830,2014-08-27,24918.750000
6831,2014-08-28,24741.000000
6832,2014-08-29,24742.060547
6833,2014-09-01,24752.089844
6834,2014-09-02,24749.019531
6835,2014-09-03,25317.949219
6836,2014-09-04,25297.919922
6837,2014-09-05,25240.150391
6838,2014-09-08,25190.449219
6839,2014-09-10,24705.359375
6840,2014-09-11,24662.640625
6841,2014-09-12,24595.320313
6842,2014-09-15,24356.990234
6843,2014-09-16,24136.009766
6844,2014-09-17,24376.410156
6845,2014-09-18,24168.720703
6846,2014-09-19,24306.160156
6847,2014-09-22,23955.490234
6848,2014-09-23,23837.070313
6849,2014-09-24,23921.609375
6850,2014-09-25,23768.130859
6851,2014-09-26,23678.410156
6852,2014-09-29,23229.210938
6853,2014-09-30,22932.980469
6854,2014-10-03,23064.560547
6855,2014-10-06,23315.039063
6856,2014-10-07,23422.519531
6857,2014-10-08,23263.330078
6858,2014-10-09,23534.529297
6859,2014-10-10,23088.539063
6860,2014-10-13,23143.380859
6861,2014-10-14,23047.970703
6862,2014-10-15,23140.050781
6863,2014-10-16,22900.939453
6864,2014-10-17,23023.210938
6865,2014-10-20,23070.259766
6866,2014-10-21,23088.580078
6867,2014-10-22,23403.970703
6868,2014-10-23,23333.179688
6869,2014-10-24,23302.199219
6870,2014-10-27,23143.230469
6871,2014-10-28,23520.359375
6872,2014-10-29,23819.869141
6873,2014-10-30,23702.039063
6874,2014-10-31,23998.060547
6875,2014-11-03,23915.970703
6876,2014-11-04,23845.660156
6877,2014-11-05,23695.619141
6878,2014-11-06,23649.310547
6879,2014-11-07,23550.240234
6880,2014-11-10,23744.699219
6881,2014-11-11,23808.279297
6882,2014-11-12,23938.179688
6883,2014-11-13,24019.939453
6884,2014-11-14,24087.380859
6885,2014-11-17,23797.080078
6886,2014-11-18,23529.169922
6887,2014-11-19,23373.310547
6888,2014-11-20,23349.640625
6889,2014-11-21,23437.119141
6890,2014-11-24,23893.140625
6891,2014-11-25,23843.910156
6892,2014-11-26,24111.980469
6893,2014-11-27,24004.279297
6894,2014-11-28,23987.449219
6895,2014-12-01,23367.449219
6896,2014-12-02,23654.300781
6897,2014-12-03,23428.619141
6898,2014-12-04,23832.560547
6899,2014-12-05,24002.640625
6900,2014-12-08,24047.669922
6901,2014-12-09,23485.830078
6902,2014-12-10,23524.519531
6903,2014-12-11,23312.539063
6904,2014-12-12,23249.199219
6905,2014-12-15,23027.849609
6906,2014-12-16,22670.500000
6907,2014-12-17,22585.839844
6908,2014-12-18,22832.210938
6909,2014-12-19,23116.630859
6910,2014-12-22,23408.570313
6911,2014-12-23,23333.689453
6912,2014-12-24,23349.339844
6913,2014-12-29,23773.179688
6914,2014-12-30,23501.099609
6915,2014-12-31,23605.039063
6916,2015-01-02,23721.300781
6917,2015-01-05,23721.320313
6918,2015-01-06,23485.410156
6919,2015-01-07,23681.259766
6920,2015-01-08,23835.529297
6921,2015-01-09,23919.949219
6922,2015-01-12,24026.460938
6923,2015-01-13,24215.970703
6924,2015-01-14,24112.599609
6925,2015-01-15,24350.910156
6926,2015-01-16,24103.519531
6927,2015-01-19,23738.490234
6928,2015-01-20,23951.160156
6929,2015-01-21,24352.580078
6930,2015-01-22,24522.630859
6931,2015-01-23,24850.449219
6932,2015-01-26,24909.900391
6933,2015-01-27,24807.279297
6934,2015-01-28,24861.810547
6935,2015-01-29,24595.849609
6936,2015-01-30,24507.050781
6937,2015-02-02,24484.740234
6938,2015-02-03,24554.779297
6939,2015-02-04,24679.759766
6940,2015-02-05,24765.490234
6941,2015-02-06,24679.390625
6942,2015-02-09,24521.000000
6943,2015-02-10,24528.099609
6944,2015-02-11,24315.019531
6945,2015-02-12,24422.150391
6946,2015-02-13,24682.539063
6947,2015-02-16,24726.529297
6948,2015-02-17,24784.880859
6949,2015-02-18,24832.080078
6950,2015-02-23,24836.759766
6951,2015-02-24,24750.070313
6952,2015-02-25,24778.279297
6953,2015-02-26,24902.060547
6954,2015-02-27,24823.289063
6955,2015-03-02,24887.439453
6956,2015-03-03,24702.779297
6957,2015-03-04,24465.380859
6958,2015-03-05,24193.039063
6959,2015-03-06,24164.000000
6960,2015-03-09,24123.050781
6961,2015-03-10,23896.980469
6962,2015-03-11,23717.970703
6963,2015-03-12,23797.960938
6964,2015-03-13,23823.210938
6965,2015-03-16,23949.550781
6966,2015-03-17,23901.490234
6967,2015-03-18,24120.080078
6968,2015-03-19,24468.890625
6969,2015-03-20,24375.240234
6970,2015-03-23,24494.509766
6971,2015-03-24,24399.599609
6972,2015-03-25,24528.230469
6973,2015-03-26,24497.080078
6974,2015-03-27,24486.199219
6975,2015-03-30,24855.119141
6976,2015-03-31,24900.890625
6977,2015-04-01,25082.750000
6978,2015-04-02,25275.640625
6979,2015-04-08,26236.859375
6980,2015-04-09,26944.390625
6981,2015-04-10,27272.390625
6982,2015-04-13,28016.339844
6983,2015-04-14,27561.490234
6984,2015-04-15,27618.820313
6985,2015-04-16,27739.710938
6986,2015-04-17,27653.119141
6987,2015-04-20,27094.929688
6988,2015-04-21,27850.490234
6989,2015-04-22,27933.849609
6990,2015-04-23,27827.699219
6991,2015-04-24,28060.980469
6992,2015-04-27,28433.589844
6993,2015-04-28,28442.750000
6994,2015-04-29,28400.339844
6995,2015-04-30,28133.000000
6996,2015-05-04,28123.820313
6997,2015-05-05,27755.539063
6998,2015-05-06,27640.910156
6999,2015-05-07,27289.970703
7000,2015-05-08,27577.339844
7001,2015-05-11,27718.199219
7002,2015-05-12,27407.179688
7003,2015-05-13,27249.279297
7004,2015-05-14,27286.550781
7005,2015-05-15,27822.279297
7006,2015-05-18,27591.250000
7007,2015-05-19,27693.539063
7008,2015-05-20,27585.050781
7009,2015-05-21,27523.720703
7010,2015-05-22,27992.830078
7011,2015-05-26,28249.859375
7012,2015-05-27,28081.210938
7013,2015-05-28,27454.310547
7014,2015-05-29,27424.189453
7015,2015-06-01,27597.160156
7016,2015-06-02,27466.720703
7017,2015-06-03,27657.470703
7018,2015-06-04,27551.890625
7019,2015-06-05,27260.160156
7020,2015-06-08,27316.279297
7021,2015-06-09,26989.519531
7022,2015-06-10,26687.640625
7023,2015-06-11,26907.849609
7024,2015-06-12,27280.539063
7025,2015-06-15,26861.810547
7026,2015-06-16,26566.699219
7027,2015-06-17,26753.789063
7028,2015-06-18,26694.660156
7029,2015-06-19,26760.529297
7030,2015-06-22,27080.849609
7031,2015-06-23,27333.460938
7032,2015-06-24,27404.970703
7033,2015-06-25,27145.750000
7034,2015-06-26,26663.869141
7035,2015-06-29,25966.980469
7036,2015-06-30,26250.029297
7037,2015-07-02,26282.320313
7038,2015-07-03,26064.109375
7039,2015-07-06,25236.279297
7040,2015-07-07,24975.310547
7041,2015-07-08,23516.560547
7042,2015-07-09,24392.789063
7043,2015-07-10,24901.279297
7044,2015-07-13,25224.009766
7045,2015-07-14,25120.910156
7046,2015-07-15,25055.759766
7047,2015-07-16,25162.779297
7048,2015-07-17,25415.269531
7049,2015-07-20,25404.810547
7050,2015-07-21,25536.429688
7051,2015-07-22,25282.619141
7052,2015-07-23,25398.849609
7053,2015-07-24,25128.509766
7054,2015-07-27,24351.960938
7055,2015-07-28,24503.939453
7056,2015-07-29,24619.449219
7057,2015-07-30,24497.980469
7058,2015-07-31,24636.279297
7059,2015-08-03,24411.419922
7060,2015-08-04,24406.119141
7061,2015-08-05,24514.160156
7062,2015-08-06,24375.279297
7063,2015-08-07,24552.470703
7064,2015-08-10,24521.119141
7065,2015-08-11,24498.210938
7066,2015-08-12,23916.019531
7067,2015-08-13,24018.800781
7068,2015-08-14,23991.029297
7069,2015-08-17,23814.650391
7070,2015-08-18,23474.970703
7071,2015-08-19,23167.849609
7072,2015-08-20,22757.470703
7073,2015-08-21,22409.619141
7074,2015-08-24,21251.570313
7075,2015-08-25,21404.960938
7076,2015-08-26,21080.390625
7077,2015-08-27,21838.539063
7078,2015-08-28,21612.390625
7079,2015-08-31,21670.580078
7080,2015-09-01,21185.429688
7081,2015-09-02,20934.939453
7082,2015-09-04,20840.609375
7083,2015-09-07,20583.519531
7084,2015-09-08,21259.039063
7085,2015-09-09,22131.310547
7086,2015-09-10,21562.500000
7087,2015-09-11,21504.369141
7088,2015-09-14,21561.900391
7089,2015-09-15,21455.230469
7090,2015-09-16,21966.660156
7091,2015-09-17,21854.630859
7092,2015-09-18,21920.830078
7093,2015-09-21,21756.929688
7094,2015-09-22,21796.580078
7095,2015-09-23,21302.910156
7096,2015-09-24,21095.980469
7097,2015-09-25,21186.320313
7098,2015-09-29,20556.599609
7099,2015-09-30,20846.300781
7100,2015-10-02,21506.089844
7101,2015-10-05,21854.500000
7102,2015-10-06,21831.619141
7103,2015-10-07,22515.759766
7104,2015-10-08,22354.910156
7105,2015-10-09,22458.800781
7106,2015-10-12,22730.929688
7107,2015-10-13,22600.460938
7108,2015-10-14,22439.910156
7109,2015-10-15,22888.169922
7110,2015-10-16,23067.369141
7111,2015-10-19,23075.609375
7112,2015-10-20,22989.220703
7113,2015-10-22,22845.369141
7114,2015-10-23,23151.939453
7115,2015-10-26,23116.250000
7116,2015-10-27,23142.730469
7117,2015-10-28,22956.570313
7118,2015-10-29,22819.939453
7119,2015-10-30,22640.039063
7120,2015-11-02,22370.039063
7121,2015-11-03,22568.429688
7122,2015-11-04,23053.570313
7123,2015-11-05,23051.039063
7124,2015-11-06,22867.330078
7125,2015-11-09,22726.769531
7126,2015-11-10,22401.699219
7127,2015-11-11,22352.169922
7128,2015-11-12,22888.919922
7129,2015-11-13,22396.140625
7130,2015-11-16,22010.820313
7131,2015-11-17,22264.250000
7132,2015-11-18,22188.259766
7133,2015-11-19,22500.220703
7134,2015-11-20,22754.720703
7135,2015-11-23,22665.900391
7136,2015-11-24,22587.630859
7137,2015-11-25,22498.000000
7138,2015-11-26,22488.939453
7139,2015-11-27,22068.320313
7140,2015-11-30,21996.419922
7141,2015-12-01,22381.349609
7142,2015-12-02,22479.689453
7143,2015-12-03,22417.009766
7144,2015-12-04,22235.890625
7145,2015-12-07,22203.220703
7146,2015-12-08,21905.130859
7147,2015-12-09,21803.759766
7148,2015-12-10,21704.609375
7149,2015-12-11,21464.050781
7150,2015-12-14,21309.849609
7151,2015-12-15,21274.369141
7152,2015-12-16,21701.210938
7153,2015-12-17,21872.060547
7154,2015-12-18,21755.560547
7155,2015-12-21,21791.679688
7156,2015-12-22,21830.019531
7157,2015-12-23,22040.589844
7158,2015-12-24,22138.130859
7159,2015-12-28,21919.619141
7160,2015-12-29,21999.619141
7161,2015-12-30,21882.150391
7162,2015-12-31,21914.400391
7163,2016-01-04,21327.119141
7164,2016-01-05,21188.720703
7165,2016-01-06,20980.810547
7166,2016-01-07,20333.339844
7167,2016-01-08,20453.710938
7168,2016-01-11,19888.500000
7169,2016-01-12,19711.759766
7170,2016-01-13,19934.880859
7171,2016-01-14,19817.410156
7172,2016-01-15,19520.769531
7173,2016-01-18,19237.449219
7174,2016-01-19,19635.810547
7175,2016-01-20,18886.300781
7176,2016-01-21,18542.150391
7177,2016-01-22,19080.509766
7178,2016-01-25,19340.140625
7179,2016-01-26,18860.800781
7180,2016-01-27,19052.449219
7181,2016-01-28,19195.830078
7182,2016-01-29,19683.109375
7183,2016-02-01,19595.500000
7184,2016-02-02,19446.839844
7185,2016-02-03,18991.589844
7186,2016-02-04,19183.089844
7187,2016-02-05,19288.169922
7188,2016-02-11,18545.800781
7189,2016-02-12,18319.580078
7190,2016-02-15,18918.140625
7191,2016-02-16,19122.080078
7192,2016-02-17,18924.570313
7193,2016-02-18,19363.080078
7194,2016-02-19,19285.500000
7195,2016-02-22,19464.089844
7196,2016-02-23,19414.779297
7197,2016-02-24,19192.449219
7198,2016-02-25,18888.750000
7199,2016-02-26,19364.150391
7200,2016-02-29,19111.929688
7201,2016-03-01,19407.460938
7202,2016-03-02,20003.490234
7203,2016-03-03,19941.759766
7204,2016-03-04,20176.699219
7205,2016-03-07,20159.720703
7206,2016-03-08,20011.580078
7207,2016-03-09,19996.259766
7208,2016-03-10,19984.419922
7209,2016-03-11,20199.599609
7210,2016-03-14,20435.339844
7211,2016-03-15,20288.769531
7212,2016-03-16,20257.699219
7213,2016-03-17,20503.810547
7214,2016-03-18,20671.630859
7215,2016-03-21,20684.150391
7216,2016-03-22,20666.750000
7217,2016-03-23,20615.230469
7218,2016-03-24,20345.609375
7219,2016-03-29,20366.300781
7220,2016-03-30,20803.390625
7221,2016-03-31,20776.699219
7222,2016-04-01,20498.919922
7223,2016-04-05,20177.000000
7224,2016-04-06,20206.669922
7225,2016-04-07,20266.050781
7226,2016-04-08,20370.400391
7227,2016-04-11,20440.810547
7228,2016-04-12,20504.439453
7229,2016-04-13,21158.710938
7230,2016-04-14,21337.810547
7231,2016-04-15,21316.470703
7232,2016-04-18,21161.500000
7233,2016-04-19,21436.210938
7234,2016-04-20,21236.310547
7235,2016-04-21,21622.250000
7236,2016-04-22,21467.039063
7237,2016-04-25,21304.439453
7238,2016-04-26,21407.269531
7239,2016-04-27,21361.599609
7240,2016-04-28,21388.029297
7241,2016-04-29,21067.050781
7242,2016-05-03,20676.939453
7243,2016-05-04,20525.830078
7244,2016-05-05,20449.820313
7245,2016-05-06,20109.869141
7246,2016-05-09,20156.810547
7247,2016-05-10,20242.679688
7248,2016-05-11,20055.289063
7249,2016-05-12,19915.460938
7250,2016-05-13,19719.289063
7251,2016-05-16,19883.949219
7252,2016-05-17,20118.800781
7253,2016-05-18,19826.410156
7254,2016-05-19,19694.330078
7255,2016-05-20,19852.199219
7256,2016-05-23,19809.029297
7257,2016-05-24,19830.429688
7258,2016-05-25,20368.050781
7259,2016-05-26,20397.109375
7260,2016-05-27,20576.769531
7261,2016-05-30,20629.390625
7262,2016-05-31,20815.089844
7263,2016-06-01,20760.980469
7264,2016-06-02,20859.220703
7265,2016-06-03,20947.240234
7266,2016-06-06,21030.220703
7267,2016-06-07,21328.240234
7268,2016-06-08,21297.880859
7269,2016-06-10,21042.640625
7270,2016-06-13,20512.990234
7271,2016-06-14,20387.529297
7272,2016-06-15,20467.519531
7273,2016-06-16,20038.419922
7274,2016-06-17,20169.980469
7275,2016-06-20,20510.199219
7276,2016-06-21,20668.439453
7277,2016-06-22,20795.119141
7278,2016-06-23,20868.339844
7279,2016-06-24,20259.130859
7280,2016-06-27,20227.300781
7281,2016-06-28,20172.460938
7282,2016-06-29,20436.119141
7283,2016-06-30,20794.369141
7284,2016-07-04,21059.199219
7285,2016-07-05,20750.720703
7286,2016-07-06,20495.289063
7287,2016-07-07,20706.919922
7288,2016-07-08,20564.169922
7289,2016-07-11,20880.500000
7290,2016-07-12,21224.740234
7291,2016-07-13,21322.369141
7292,2016-07-14,21561.060547
7293,2016-07-15,21659.250000
7294,2016-07-18,21803.179688
7295,2016-07-19,21673.199219
7296,2016-07-20,21882.480469
7297,2016-07-21,22000.490234
7298,2016-07-22,21964.269531
7299,2016-07-25,21993.439453
7300,2016-07-26,22129.730469
7301,2016-07-27,22218.990234
7302,2016-07-28,22174.339844
7303,2016-07-29,21891.369141
7304,2016-08-01,22129.140625
7305,2016-08-03,21739.119141
7306,2016-08-04,21832.230469
7307,2016-08-05,22146.089844
7308,2016-08-08,22494.759766
7309,2016-08-09,22465.609375
7310,2016-08-10,22492.429688
7311,2016-08-11,22580.550781
7312,2016-08-12,22766.910156
7313,2016-08-15,22932.509766
7314,2016-08-16,22910.839844
7315,2016-08-17,22799.779297
7316,2016-08-18,23023.160156
7317,2016-08-19,22937.220703
7318,2016-08-22,22997.910156
7319,2016-08-23,22998.929688
7320,2016-08-24,22820.779297
7321,2016-08-25,22814.949219
7322,2016-08-26,22909.539063
7323,2016-08-29,22821.339844
7324,2016-08-30,23016.109375
7325,2016-08-31,22976.880859
7326,2016-09-01,23162.339844
7327,2016-09-02,23266.699219
7328,2016-09-05,23649.550781
7329,2016-09-06,23787.679688
7330,2016-09-07,23741.810547
7331,2016-09-08,23919.339844
7332,2016-09-09,24099.699219
7333,2016-09-12,23290.599609
7334,2016-09-13,23215.759766
7335,2016-09-14,23190.640625
7336,2016-09-15,23335.589844
7337,2016-09-19,23550.449219
7338,2016-09-20,23530.859375
7339,2016-09-21,23669.900391
7340,2016-09-22,23759.800781
7341,2016-09-23,23686.480469
7342,2016-09-26,23317.919922
7343,2016-09-27,23571.900391
7344,2016-09-28,23619.650391
7345,2016-09-29,23739.470703
7346,2016-09-30,23297.150391
7347,2016-10-03,23584.429688
7348,2016-10-04,23689.439453
7349,2016-10-05,23788.310547
7350,2016-10-06,23952.500000
7351,2016-10-07,23851.820313
7352,2016-10-11,23549.519531
7353,2016-10-12,23407.050781
7354,2016-10-13,23031.300781
7355,2016-10-14,23233.310547
7356,2016-10-17,23037.539063
7357,2016-10-18,23394.390625
7358,2016-10-19,23304.970703
7359,2016-10-20,23374.400391
7360,2016-10-24,23604.080078
7361,2016-10-25,23565.109375
7362,2016-10-26,23325.429688
7363,2016-10-27,23132.349609
7364,2016-10-28,22954.810547
7365,2016-10-31,22934.539063
7366,2016-11-01,23147.070313
7367,2016-11-02,22810.500000
7368,2016-11-03,22683.509766
7369,2016-11-04,22642.619141
7370,2016-11-07,22801.400391
7371,2016-11-08,22909.470703
7372,2016-11-09,22415.189453
7373,2016-11-10,22839.109375
7374,2016-11-11,22531.089844
7375,2016-11-14,22222.220703
7376,2016-11-15,22323.910156
7377,2016-11-16,22280.529297
7378,2016-11-17,22262.880859
7379,2016-11-18,22344.210938
7380,2016-11-21,22357.779297
7381,2016-11-22,22678.070313
7382,2016-11-23,22676.689453
7383,2016-11-24,22608.490234
7384,2016-11-25,22723.449219
7385,2016-11-28,22830.570313
7386,2016-11-29,22737.070313
7387,2016-11-30,22789.769531
7388,2016-12-01,22878.230469
7389,2016-12-02,22564.820313
7390,2016-12-05,22505.550781
7391,2016-12-06,22675.150391
7392,2016-12-07,22800.919922
7393,2016-12-08,22861.839844
7394,2016-12-09,22760.980469
7395,2016-12-12,22433.019531
7396,2016-12-13,22446.699219
7397,2016-12-14,22456.619141
7398,2016-12-15,22059.400391
7399,2016-12-16,22020.750000
7400,2016-12-19,21832.679688
7401,2016-12-20,21729.060547
7402,2016-12-21,21809.800781
7403,2016-12-22,21636.199219
7404,2016-12-23,21574.759766
7405,2016-12-28,21754.740234
7406,2016-12-29,21790.910156
7407,2016-12-30,22000.560547
7408,2017-01-03,22150.400391
7409,2017-01-04,22134.470703
7410,2017-01-05,22456.689453
7411,2017-01-06,22503.009766
7412,2017-01-09,22558.689453
7413,2017-01-10,22744.849609
7414,2017-01-11,22935.349609
7415,2017-01-12,22829.019531
7416,2017-01-13,22937.380859
7417,2017-01-16,22718.150391
7418,2017-01-17,22840.970703
7419,2017-01-18,23098.259766
7420,2017-01-19,23049.960938
7421,2017-01-20,22885.910156
7422,2017-01-23,22898.519531
7423,2017-01-24,22949.859375
7424,2017-01-25,23049.119141
7425,2017-01-26,23374.169922
7426,2017-01-27,23360.779297
7427,2017-02-01,23318.390625
7428,2017-02-02,23184.519531
7429,2017-02-03,23129.210938
7430,2017-02-06,23348.240234
7431,2017-02-07,23331.570313
7432,2017-02-08,23485.130859
7433,2017-02-09,23525.140625
7434,2017-02-10,23574.980469
7435,2017-02-13,23710.980469
7436,2017-02-14,23703.009766
7437,2017-02-15,23994.869141
7438,2017-02-16,24107.699219
7439,2017-02-17,24033.740234
7440,2017-02-20,24146.080078
7441,2017-02-21,23963.630859
7442,2017-02-22,24201.960938
7443,2017-02-23,24114.859375
7444,2017-02-24,23965.699219
7445,2017-02-27,23925.050781
7446,2017-02-28,23740.730469
7447,2017-03-01,23776.490234
7448,2017-03-02,23728.070313
7449,2017-03-03,23552.720703
7450,2017-03-06,23596.279297
7451,2017-03-07,23681.070313
7452,2017-03-08,23782.269531
7453,2017-03-09,23501.560547
7454,2017-03-10,23568.669922
7455,2017-03-13,23829.669922
7456,2017-03-14,23827.949219
7457,2017-03-15,23792.849609
7458,2017-03-16,24288.279297
7459,2017-03-17,24309.929688
7460,2017-03-20,24501.990234
7461,2017-03-21,24593.119141
7462,2017-03-22,24320.410156
7463,2017-03-23,24327.699219
7464,2017-03-24,24358.269531
7465,2017-03-27,24193.699219
7466,2017-03-28,24345.869141
7467,2017-03-29,24392.050781
7468,2017-03-30,24301.089844
7469,2017-03-31,24111.589844
7470,2017-04-03,24261.480469
7471,2017-04-05,24400.800781
7472,2017-04-06,24273.720703
7473,2017-04-07,24267.300781
7474,2017-04-10,24262.179688
7475,2017-04-11,24088.460938
7476,2017-04-12,24313.500000
7477,2017-04-13,24261.660156
7478,2017-04-18,23924.539063
7479,2017-04-19,23825.880859
7480,2017-04-20,24056.980469
7481,2017-04-21,24042.019531
7482,2017-04-24,24139.480469
7483,2017-04-25,24455.939453
7484,2017-04-26,24578.429688
7485,2017-04-27,24698.480469
7486,2017-04-28,24615.130859
7487,2017-05-02,24696.130859
7488,2017-05-04,24683.880859
7489,2017-05-05,24476.349609
7490,2017-05-08,24577.910156
7491,2017-05-09,24889.029297
7492,2017-05-10,25015.419922
7493,2017-05-11,25125.550781
7494,2017-05-12,25156.339844
7495,2017-05-15,25371.589844
7496,2017-05-16,25335.939453
7497,2017-05-17,25293.630859
7498,2017-05-18,25136.519531
7499,2017-05-19,25174.869141
7500,2017-05-22,25391.339844
7501,2017-05-23,25403.150391
7502,2017-05-24,25428.500000
7503,2017-05-25,25630.779297
7504,2017-05-26,25639.269531
7505,2017-05-29,25701.630859
7506,2017-05-31,25660.650391
7507,2017-06-01,25809.220703
7508,2017-06-02,25924.050781
7509,2017-06-05,25862.990234
7510,2017-06-06,25997.140625
7511,2017-06-07,25974.160156
7512,2017-06-08,26063.060547
7513,2017-06-09,26030.289063
7514,2017-06-12,25708.039063
7515,2017-06-13,25852.099609
7516,2017-06-14,25875.900391
7517,2017-06-15,25565.339844
7518,2017-06-16,25626.490234
7519,2017-06-19,25924.550781
7520,2017-06-20,25843.039063
7521,2017-06-21,25694.580078
7522,2017-06-22,25674.529297
7523,2017-06-23,25670.050781
7524,2017-06-26,25871.890625
7525,2017-06-27,25839.990234
7526,2017-06-28,25683.500000
7527,2017-06-29,25965.419922
7528,2017-06-30,25764.580078
7529,2017-07-03,25784.169922
7530,2017-07-04,25389.009766
7531,2017-07-05,25521.970703
7532,2017-07-06,25465.220703
7533,2017-07-07,25340.849609
7534,2017-07-10,25500.060547
7535,2017-07-11,25877.640625
7536,2017-07-12,26043.640625
7537,2017-07-13,26346.169922
7538,2017-07-14,26389.230469
7539,2017-07-17,26470.580078
7540,2017-07-18,26524.939453
7541,2017-07-19,26672.160156
7542,2017-07-20,26740.210938
7543,2017-07-21,26706.089844
7544,2017-07-24,26846.830078
7545,2017-07-25,26852.050781
7546,2017-07-26,26941.019531
7547,2017-07-27,27131.169922
7548,2017-07-28,26979.390625
7549,2017-07-31,27323.990234
7550,2017-08-01,27540.230469
7551,2017-08-02,27607.380859
7552,2017-08-03,27531.009766
7553,2017-08-04,27562.679688
7554,2017-08-07,27690.359375
7555,2017-08-08,27854.910156
7556,2017-08-09,27757.089844
7557,2017-08-10,27444.000000
7558,2017-08-11,26883.509766
7559,2017-08-14,27250.230469
7560,2017-08-15,27174.960938
7561,2017-08-16,27409.070313
7562,2017-08-17,27344.220703
7563,2017-08-18,27047.570313
7564,2017-08-21,27154.679688
7565,2017-08-22,27401.669922
7566,2017-08-24,27518.599609
7567,2017-08-25,27848.160156
7568,2017-08-28,27863.289063
7569,2017-08-29,27765.009766
7570,2017-08-30,28094.609375
7571,2017-08-31,27970.300781
7572,2017-09-01,27953.160156
7573,2017-09-04,27740.259766
7574,2017-09-05,27741.349609
7575,2017-09-06,27613.759766
7576,2017-09-07,27522.919922
7577,2017-09-08,27668.470703
7578,2017-09-11,27955.130859
7579,2017-09-12,27972.240234
7580,2017-09-13,27894.080078
7581,2017-09-14,27777.199219
7582,2017-09-15,27807.589844
7583,2017-09-18,28159.769531
7584,2017-09-19,28051.410156
7585,2017-09-20,28127.800781
7586,2017-09-21,28110.330078
7587,2017-09-22,27880.529297
7588,2017-09-25,27500.339844
7589,2017-09-26,27513.009766
7590,2017-09-27,27642.429688
7591,2017-09-28,27421.599609
7592,2017-09-29,27554.300781
7593,2017-10-03,28173.210938
7594,2017-10-04,28379.179688
7595,2017-10-06,28458.039063
7596,2017-10-09,28326.589844
7597,2017-10-10,28490.830078
7598,2017-10-11,28389.570313
7599,2017-10-12,28459.029297
7600,2017-10-13,28476.429688
7601,2017-10-16,28692.800781
7602,2017-10-17,28697.490234
7603,2017-10-18,28711.759766
7604,2017-10-19,28159.089844
7605,2017-10-20,28487.240234
7606,2017-10-23,28305.880859
7607,2017-10-24,28154.970703
7608,2017-10-25,28302.890625
7609,2017-10-26,28202.380859
7610,2017-10-27,28438.849609
7611,2017-10-30,28336.189453
7612,2017-10-31,28245.539063
7613,2017-11-01,28594.060547
7614,2017-11-02,28518.640625
7615,2017-11-03,28603.609375
7616,2017-11-06,28596.800781
7617,2017-11-07,28994.339844
7618,2017-11-08,28907.599609
7619,2017-11-09,29136.570313
7620,2017-11-10,29120.919922
7621,2017-11-13,29182.179688
7622,2017-11-14,29152.119141
7623,2017-11-15,28851.689453
7624,2017-11-16,29018.759766
7625,2017-11-17,29199.039063
